location,user_id,session_id,duration_hours,energy,start_date,start_time,end_date,end_time,start_hour,end_hour,month,day,duration_minutes,day_type,user_id_num
ASK,ASK_Plass55,ASK_5925,2.766667,24.09,2019-01-19,14:15:00,2019-01-19,17:01:00,14,17,January,Saturday,166.00002,Weekend,13
ASK,ASK_Plass55,ASK_20108,14.06667,29.0,2019-12-31,23:02:00,2020-01-01,13:06:00,23,13,December,Tuesday,844.0002000000001,Weekday,13
ASK,ASK_Plass55,ASK_18119,15.23333,39.15,2019-11-26,16:26:00,2019-11-27,07:40:00,16,7,November,Tuesday,913.9998,Weekday,13
ASK,ASK_Plass55,ASK_14732,16.0,57.17,2019-09-16,18:46:00,2019-09-17,10:46:00,18,10,September,Monday,960.0,Weekday,13
ASK,ASK_Plass55,ASK_19731,2.433333,18.25,2019-12-23,16:15:00,2019-12-23,18:41:00,16,18,December,Monday,145.99998000000002,Weekday,13
ASK,ASK_Plass55,ASK_20096,1.95,19.7,2019-12-31,15:46:00,2019-12-31,17:43:00,15,17,December,Tuesday,117.0,Weekday,13
ASK,ASK_Plass55,ASK_12530,10.3,35.12,2019-07-10,22:40:00,2019-07-11,08:58:00,22,8,July,Wednesday,618.0,Weekday,13
ASK,ASK_Plass55,ASK_18321,1.116667,8.29,2019-11-29,16:41:00,2019-11-29,17:48:00,16,17,November,Friday,67.00002,Weekday,13
ASK,ASK_Plass55,ASK_9397,0.6666667,7.07,2019-04-12,16:03:00,2019-04-12,16:43:00,16,16,April,Friday,40.000001999999995,Weekday,13
ASK,ASK_Plass55,ASK_7776,22.0,36.85,2019-03-07,18:02:00,2019-03-08,16:02:00,18,16,March,Thursday,1320.0,Weekday,13
ASK,ASK_Plass55,ASK_9637,3.033333,31.95,2019-04-20,19:47:00,2019-04-20,22:49:00,19,22,April,Saturday,181.99998,Weekend,13
ASK,ASK_Plass55,ASK_15433,16.15,23.63,2019-10-04,18:44:00,2019-10-05,10:53:00,18,10,October,Friday,968.9999999999999,Weekday,13
ASK,ASK_Plass55,ASK_13864,14.76667,45.97,2019-08-23,20:01:00,2019-08-24,10:47:00,20,10,August,Friday,886.0002,Weekday,13
ASK,ASK_Plass55,ASK_5767,19.11667,52.44,2019-01-15,18:57:00,2019-01-16,14:04:00,18,14,January,Tuesday,1147.0002,Weekday,13
ASK,ASK_Plass55,ASK_19087,12.41667,37.43,2019-12-12,19:24:00,2019-12-13,07:49:00,19,7,December,Thursday,745.0002,Weekday,13
ASK,ASK_Plass55,ASK_17911,1.516667,12.25,2019-11-22,16:03:00,2019-11-22,17:34:00,16,17,November,Friday,91.00002,Weekday,13
ASK,ASK_Plass55,ASK_5638,14.93333,42.36,2019-01-12,20:40:00,2019-01-13,11:36:00,20,11,January,Saturday,895.9997999999999,Weekend,13
ASK,ASK_Plass55,ASK_19385,18.58333,44.12,2019-12-17,16:47:00,2019-12-18,11:22:00,16,11,December,Tuesday,1114.9998,Weekday,13
ASK,ASK_Plass55,ASK_10153,3.583333,31.49,2019-05-05,12:45:00,2019-05-05,16:20:00,12,16,May,Sunday,214.99998,Weekend,13
ASK,ASK_Plass55,ASK_4684,17.1,37.05,2018-12-17,15:27:00,2018-12-18,08:33:00,15,8,December,Monday,1026.0,Weekday,13
ASK,ASK_Plass55,ASK_10512,14.86667,35.95,2019-05-13,17:22:00,2019-05-14,08:14:00,17,8,May,Monday,892.0002,Weekday,13
ASK,ASK_Plass55,ASK_17394,11.83333,27.49,2019-11-12,20:08:00,2019-11-13,07:58:00,20,7,November,Tuesday,709.9998,Weekday,13
ASK,ASK_Plass55,ASK_12759,13.73333,27.68,2019-07-19,21:00:00,2019-07-20,10:44:00,21,10,July,Friday,823.9998,Weekday,13
ASK,ASK_Plass55,ASK_15470,14.76667,32.92,2019-10-05,20:56:00,2019-10-06,11:42:00,20,11,October,Saturday,886.0002,Weekend,13
ASK,ASK_Plass55,ASK_18711,17.58333,52.01,2019-12-06,16:27:00,2019-12-07,10:02:00,16,10,December,Friday,1054.9998,Weekday,13
ASK,ASK_Plass55,ASK_9888,6.7,41.31,2019-04-28,17:31:00,2019-04-29,00:13:00,17,0,April,Sunday,402.0,Weekend,13
ASK,ASK_Plass55,ASK_19480,8.816667,32.15,2019-12-19,09:38:00,2019-12-19,18:27:00,9,18,December,Thursday,529.0000200000001,Weekday,13
ASK,ASK_Plass55,ASK_14019,10.1,34.29,2019-08-27,21:43:00,2019-08-28,07:49:00,21,7,August,Tuesday,606.0,Weekday,13
ASK,ASK_Plass55,ASK_9284,12.65,40.7,2019-04-09,18:52:00,2019-04-10,07:31:00,18,7,April,Tuesday,759.0,Weekday,13
ASK,ASK_Plass55,ASK_16107,16.03333,32.91,2019-10-18,19:55:00,2019-10-19,11:57:00,19,11,October,Friday,961.9997999999999,Weekday,13
ASK,ASK_Plass55,ASK_14461,15.6,42.07,2019-09-09,16:53:00,2019-09-10,08:29:00,16,8,September,Monday,936.0,Weekday,13
ASK,ASK_Plass55,ASK_6481,9.5,27.01,2019-01-31,22:16:00,2019-02-01,07:46:00,22,7,January,Thursday,570.0,Weekday,13
ASK,ASK_Plass55,ASK_13125,0.1166667,1.13,2019-08-02,12:06:00,2019-08-02,12:13:00,12,12,August,Friday,7.000002,Weekday,13
ASK,ASK_Plass55,ASK_5958,22.0,45.5,2019-01-20,14:00:00,2019-01-21,12:00:00,14,12,January,Sunday,1320.0,Weekend,13
ASK,ASK_Plass55,ASK_13126,4.383333,44.21,2019-08-02,12:42:00,2019-08-02,17:05:00,12,17,August,Friday,262.99998000000005,Weekday,13
ASK,ASK_Plass55,ASK_18351,13.83333,39.07,2019-11-29,20:57:00,2019-11-30,10:47:00,20,10,November,Friday,829.9998,Weekday,13
ASK,ASK_Plass55,ASK_15108,22.18333,29.99,2019-09-25,19:28:00,2019-09-26,17:39:00,19,17,September,Wednesday,1330.9998,Weekday,13
ASK,ASK_Plass55,ASK_15429,2.616667,1.49,2019-10-04,16:07:00,2019-10-04,18:44:00,16,18,October,Friday,157.00002,Weekday,13
ASK,ASK_Plass55,ASK_14090,10.33333,35.42,2019-08-29,21:40:00,2019-08-30,08:00:00,21,8,August,Thursday,619.9998,Weekday,13
ASK,ASK_Plass55,ASK_19952,15.28333,38.47,2019-12-27,21:09:00,2019-12-28,12:26:00,21,12,December,Friday,916.9997999999999,Weekday,13
ASK,ASK_Plass55,ASK_6978,0.6833333,0.97,2019-02-14,09:28:00,2019-02-14,10:09:00,9,10,February,Thursday,40.999998000000005,Weekday,13
ASK,ASK_Plass55,ASK_10258,4.766667,38.59,2019-05-07,18:52:00,2019-05-07,23:38:00,18,23,May,Tuesday,286.00002,Weekday,13
ASK,ASK_Plass55,ASK_6248,41.3,35.39,2019-01-26,15:57:00,2019-01-28,09:15:00,15,9,January,Saturday,2478.0,Weekend,13
ASK,ASK_Plass55,ASK_12464,12.31667,32.99,2019-07-08,20:50:00,2019-07-09,09:09:00,20,9,July,Monday,739.0002000000001,Weekday,13
ASK,ASK_Plass55,ASK_16211,20.76667,59.48,2019-10-21,13:50:00,2019-10-22,10:36:00,13,10,October,Monday,1246.0002000000002,Weekday,13
ASK,ASK_Plass55,ASK_4075,15.33333,36.88,2018-11-27,16:18:00,2018-11-28,07:38:00,16,7,November,Tuesday,919.9998,Weekday,13
ASK,ASK_Plass55,ASK_20265,14.61667,32.04,2020-01-04,20:09:00,2020-01-05,10:46:00,20,10,January,Saturday,877.0002,Weekend,13
ASK,ASK_Plass55,ASK_8140,37.88333,31.39,2019-03-14,18:55:00,2019-03-16,08:48:00,18,8,March,Thursday,2272.9998,Weekday,13
ASK,ASK_Plass55,ASK_3981,40.2,41.07,2018-11-24,15:06:00,2018-11-26,07:18:00,15,7,November,Saturday,2412.0,Weekend,13
ASK,ASK_Plass55,ASK_17824,2.266667,7.0,2019-11-20,17:25:00,2019-11-20,19:41:00,17,19,November,Wednesday,136.00002,Weekday,13
ASK,ASK_Plass55,ASK_3889,12.01667,28.17,2018-11-21,19:42:00,2018-11-22,07:43:00,19,7,November,Wednesday,721.0002,Weekday,13
ASK,ASK_Plass55,ASK_4104,18.6,27.12,2018-11-28,14:27:00,2018-11-29,09:03:00,14,9,November,Wednesday,1116.0,Weekday,13
ASK,ASK_Plass55,ASK_12923,23.51667,37.27,2019-07-26,12:04:00,2019-07-27,11:35:00,12,11,July,Friday,1411.0002000000002,Weekday,13
ASK,ASK_Plass55,ASK_11474,19.03333,36.6,2019-06-07,19:04:00,2019-06-08,14:06:00,19,14,June,Friday,1141.9998,Weekday,13
ASK,ASK_Plass55,ASK_11388,6.033333,49.02,2019-06-05,15:20:00,2019-06-05,21:22:00,15,21,June,Wednesday,361.99998,Weekday,13
ASK,ASK_Plass55,ASK_13187,13.31667,28.29,2019-08-04,19:19:00,2019-08-05,08:38:00,19,8,August,Sunday,799.0002000000001,Weekend,13
ASK,ASK_Plass55,ASK_9690,3.233333,25.08,2019-04-22,20:29:00,2019-04-22,23:43:00,20,23,April,Monday,193.99998,Weekday,13
ASK,ASK_Plass55,ASK_7139,9.65,27.1,2019-02-18,22:07:00,2019-02-19,07:46:00,22,7,February,Monday,579.0,Weekday,13
ASK,ASK_Plass55,ASK_15187,15.5,32.85,2019-09-27,20:37:00,2019-09-28,12:07:00,20,12,September,Friday,930.0,Weekday,13
ASK,ASK_Plass55,ASK_13213,15.68333,36.56,2019-08-05,16:43:00,2019-08-06,08:24:00,16,8,August,Monday,940.9997999999999,Weekday,13
ASK,ASK_Plass55,ASK_8999,5.166667,54.34,2019-04-03,11:29:00,2019-04-03,16:39:00,11,16,April,Wednesday,310.00002,Weekday,13
ASK,ASK_Plass55,ASK_4786,19.66667,22.16,2018-12-20,12:49:00,2018-12-21,08:29:00,12,8,December,Thursday,1180.0002,Weekday,13
ASK,ASK_Plass55,ASK_18495,14.6,43.83,2019-12-02,17:52:00,2019-12-03,08:28:00,17,8,December,Monday,876.0,Weekday,13
ASK,ASK_Plass55,ASK_12277,1.25,13.45,2019-07-01,20:49:00,2019-07-01,22:04:00,20,22,July,Monday,75.0,Weekday,13
ASK,ASK_Plass55,ASK_11606,11.51667,39.43,2019-06-12,16:44:00,2019-06-13,04:15:00,16,4,June,Wednesday,691.0002,Weekday,13
ASK,ASK_Plass55,ASK_7577,2.933333,19.27,2019-03-02,15:50:00,2019-03-02,18:46:00,15,18,March,Saturday,175.99998000000002,Weekend,13
ASK,ASK_Plass55,ASK_15558,22.06667,33.84,2019-10-08,09:38:00,2019-10-09,07:42:00,9,7,October,Tuesday,1324.0002,Weekday,13
ASK,ASK_Plass55,ASK_14227,8.916667,34.14,2019-09-02,22:36:00,2019-09-03,07:31:00,22,7,September,Monday,535.0000200000001,Weekday,13
ASK,ASK_Plass55,ASK_4623,41.28333,27.43,2018-12-15,14:47:00,2018-12-17,08:04:00,14,8,December,Saturday,2476.9998,Weekend,13
ASK,ASK_Plass55,ASK_18231,0.5166667,1.25,2019-11-28,15:04:00,2019-11-28,15:35:00,15,15,November,Thursday,31.000002000000002,Weekday,13
ASK,ASK_Plass55,ASK_20570,15.2,22.79,2020-01-10,20:49:00,2020-01-11,12:01:00,20,12,January,Friday,912.0,Weekday,13
ASK,ASK_Plass55,ASK_7100,14.9,19.02,2019-02-17,16:56:00,2019-02-18,07:50:00,16,7,February,Sunday,894.0,Weekend,13
ASK,ASK_Plass55,ASK_12678,15.38333,38.45,2019-07-16,19:54:00,2019-07-17,11:17:00,19,11,July,Tuesday,922.9998,Weekday,13
ASK,ASK_Plass55,ASK_17219,20.41667,38.4,2019-11-09,16:07:00,2019-11-10,12:32:00,16,12,November,Saturday,1225.0002,Weekend,13
ASK,ASK_Plass55,ASK_4384,24.18333,35.8,2018-12-08,11:34:00,2018-12-09,11:45:00,11,11,December,Saturday,1450.9998,Weekend,13
ASK,ASK_Plass55,ASK_13531,14.41667,48.12,2019-08-14,18:37:00,2019-08-15,09:02:00,18,9,August,Wednesday,865.0002,Weekday,13
ASK,ASK_Plass55,ASK_17949,1.5,13.82,2019-11-23,11:10:00,2019-11-23,12:40:00,11,12,November,Saturday,90.0,Weekend,13
ASK,ASK_Plass55,ASK_4175,2.833333,24.78,2018-11-30,16:01:00,2018-11-30,18:51:00,16,18,November,Friday,169.99998,Weekday,13
ASK,ASK_Plass57,ASK_14542,24.26667,3.13,2019-09-11,17:38:00,2019-09-12,17:54:00,17,17,September,Wednesday,1456.0002000000002,Weekday,14
ASK,ASK_Plass57,ASK_8592,1.616667,5.12,2019-03-24,16:57:00,2019-03-24,18:34:00,16,18,March,Sunday,97.00002,Weekend,14
ASK,ASK_Plass57,ASK_15713,14.31667,9.61,2019-10-10,20:48:00,2019-10-11,11:07:00,20,11,October,Thursday,859.0002000000001,Weekday,14
ASK,ASK_Plass57,ASK_5311,24.4,5.8,2019-01-04,16:13:00,2019-01-05,16:37:00,16,16,January,Friday,1464.0,Weekday,14
ASK,ASK_Plass57,ASK_15349,9.916667,6.31,2019-10-02,10:39:00,2019-10-02,20:34:00,10,20,October,Wednesday,595.0000200000001,Weekday,14
ASK,ASK_Plass57,ASK_8285,14.28333,10.11,2019-03-17,19:22:00,2019-03-18,09:39:00,19,9,March,Sunday,856.9997999999999,Weekend,14
ASK,ASK_Plass57,ASK_4326,11.73333,7.55,2018-12-05,20:07:00,2018-12-06,07:51:00,20,7,December,Wednesday,703.9998,Weekday,14
ASK,ASK_Plass57,ASK_17538,1.816667,3.27,2019-11-15,17:18:00,2019-11-15,19:07:00,17,19,November,Friday,109.00002,Weekday,14
ASK,ASK_Plass57,ASK_10977,18.73333,5.4,2019-05-25,17:21:00,2019-05-26,12:05:00,17,12,May,Saturday,1123.9997999999998,Weekend,14
ASK,ASK_Plass57,ASK_13467,89.93333,11.11,2019-08-12,21:14:00,2019-08-16,15:10:00,21,15,August,Monday,5395.9998,Weekday,14
ASK,ASK_Plass57,ASK_5661,16.48333,1.51,2019-01-13,15:53:00,2019-01-14,08:22:00,15,8,January,Sunday,988.9997999999999,Weekend,14
ASK,ASK_Plass57,ASK_15084,5.383333,3.89,2019-09-25,11:51:00,2019-09-25,17:14:00,11,17,September,Wednesday,322.99998000000005,Weekday,14
ASK,ASK_Plass57,ASK_10874,12.51667,10.23,2019-05-22,20:02:00,2019-05-23,08:33:00,20,8,May,Wednesday,751.0002,Weekday,14
ASK,ASK_Plass57,ASK_18066,0.5,1.72,2019-11-25,17:26:00,2019-11-25,17:56:00,17,17,November,Monday,30.0,Weekday,14
ASK,ASK_Plass57,ASK_13164,16.06667,11.45,2019-08-03,20:54:00,2019-08-04,12:58:00,20,12,August,Saturday,964.0002,Weekend,14
ASK,ASK_Plass57,ASK_6283,0.9,3.13,2019-01-27,14:26:00,2019-01-27,15:20:00,14,15,January,Sunday,54.0,Weekend,14
ASK,ASK_Plass57,ASK_15549,12.25,10.4,2019-10-07,20:59:00,2019-10-08,09:14:00,20,9,October,Monday,735.0,Weekday,14
ASK,ASK_Plass57,ASK_13358,1.316667,4.66,2019-08-09,17:45:00,2019-08-09,19:04:00,17,19,August,Friday,79.00002,Weekday,14
ASK,ASK_Plass57,ASK_16481,14.43333,11.25,2019-10-26,19:39:00,2019-10-27,10:05:00,19,10,October,Saturday,865.9997999999999,Weekend,14
ASK,ASK_Plass57,ASK_6801,25.51667,7.71,2019-02-09,15:50:00,2019-02-10,17:21:00,15,17,February,Saturday,1531.0002000000002,Weekend,14
ASK,ASK_Plass57,ASK_16847,2.683333,8.29,2019-11-03,11:12:00,2019-11-03,13:53:00,11,13,November,Sunday,160.99998000000002,Weekend,14
ASK,ASK_Plass57,ASK_18179,1.333333,3.57,2019-11-27,16:46:00,2019-11-27,18:06:00,16,18,November,Wednesday,79.99998000000001,Weekday,14
ASK,ASK_Plass57,ASK_14855,22.36667,2.77,2019-09-19,18:44:00,2019-09-20,17:06:00,18,17,September,Thursday,1342.0002,Weekday,14
ASK,ASK_Plass57,ASK_13396,14.53333,6.31,2019-08-10,19:24:00,2019-08-11,09:56:00,19,9,August,Saturday,871.9997999999999,Weekend,14
ASK,ASK_Plass57,ASK_4190,9.4,5.8,2018-12-01,00:17:00,2018-12-01,09:41:00,0,9,December,Saturday,564.0,Weekend,14
ASK,ASK_Plass57,ASK_15335,11.95,1.93,2019-10-01,20:37:00,2019-10-02,08:34:00,20,8,October,Tuesday,717.0,Weekday,14
ASK,ASK_Plass57,ASK_5531,15.58333,4.82,2019-01-10,17:10:00,2019-01-11,08:45:00,17,8,January,Thursday,934.9998,Weekday,14
ASK,ASK_Plass57,ASK_12108,3.166667,2.19,2019-06-26,15:48:00,2019-06-26,18:58:00,15,18,June,Wednesday,190.00002,Weekday,14
ASK,ASK_Plass57,ASK_11865,1.383333,4.36,2019-06-19,14:56:00,2019-06-19,16:19:00,14,16,June,Wednesday,82.99998,Weekday,14
ASK,ASK_Plass57,ASK_4403,5.966667,9.86,2018-12-09,11:07:00,2018-12-09,17:05:00,11,17,December,Sunday,358.00002,Weekend,14
ASK,ASK_Plass57,ASK_11261,15.0,4.88,2019-06-02,16:48:00,2019-06-03,07:48:00,16,7,June,Sunday,900.0,Weekend,14
ASK,ASK_Plass57,ASK_17433,1.55,5.39,2019-11-13,16:41:00,2019-11-13,18:14:00,16,18,November,Wednesday,93.0,Weekday,14
ASK,ASK_Plass57,ASK_6135,6.366667,2.95,2019-01-23,21:00:00,2019-01-24,03:22:00,21,3,January,Wednesday,382.00001999999995,Weekday,14
ASK,ASK_Plass57,ASK_4412,0.9333333,2.86,2018-12-09,17:44:00,2018-12-09,18:40:00,17,18,December,Sunday,55.999998000000005,Weekend,14
ASK,ASK_Plass57,ASK_11986,29.28333,7.25,2019-06-22,12:01:00,2019-06-23,17:18:00,12,17,June,Saturday,1756.9998,Weekend,14
ASK,ASK_Plass57,ASK_10603,12.63333,6.77,2019-05-15,19:42:00,2019-05-16,08:20:00,19,8,May,Wednesday,757.9998,Weekday,14
ASK,ASK_Plass57,ASK_16236,1.383333,4.24,2019-10-21,19:33:00,2019-10-21,20:56:00,19,20,October,Monday,82.99998,Weekday,14
ASK,ASK_Plass57,ASK_6919,7.416667,11.32,2019-02-12,18:34:00,2019-02-13,01:59:00,18,1,February,Tuesday,445.00002,Weekday,14
ASK,ASK_Plass57,ASK_11574,13.21667,3.18,2019-06-11,18:24:00,2019-06-12,07:37:00,18,7,June,Tuesday,793.0002000000001,Weekday,14
ASK,ASK_Plass57,ASK_15463,15.16667,4.18,2019-10-05,18:40:00,2019-10-06,09:50:00,18,9,October,Saturday,910.0002,Weekend,14
ASK,ASK_Plass57,ASK_17112,12.15,12.44,2019-11-07,20:06:00,2019-11-08,08:15:00,20,8,November,Thursday,729.0,Weekday,14
ASK,ASK_Plass57,ASK_8424,12.68333,12.23,2019-03-20,19:50:00,2019-03-21,08:31:00,19,8,March,Wednesday,760.9997999999999,Weekday,14
ASK,ASK_Plass57,ASK_13691,17.95,5.35,2019-08-19,17:52:00,2019-08-20,11:49:00,17,11,August,Monday,1077.0,Weekday,14
ASK,ASK_Plass57,ASK_18009,17.25,4.34,2019-11-24,14:40:00,2019-11-25,07:55:00,14,7,November,Sunday,1035.0,Weekend,14
ASK,ASK_Plass57,ASK_16243,18.03333,5.09,2019-10-21,21:13:00,2019-10-22,15:15:00,21,15,October,Monday,1081.9998,Weekday,14
ASK,ASK_Plass57,ASK_17337,20.85,7.12,2019-11-11,19:59:00,2019-11-12,16:50:00,19,16,November,Monday,1251.0,Weekday,14
ASK,ASK_Plass57,ASK_5287,12.66667,4.0,2019-01-03,20:43:00,2019-01-04,09:23:00,20,9,January,Thursday,760.0002,Weekday,14
ASK,ASK_Plass57,ASK_10509,0.8166667,2.69,2019-05-13,17:03:00,2019-05-13,17:52:00,17,17,May,Monday,49.000001999999995,Weekday,14
ASK,ASK_Plass57,ASK_16340,10.85,6.33,2019-10-23,20:04:00,2019-10-24,06:55:00,20,6,October,Wednesday,651.0,Weekday,14
ASK,ASK_Plass57,ASK_15870,10.51667,8.89,2019-10-13,21:31:00,2019-10-14,08:02:00,21,8,October,Sunday,631.0002,Weekend,14
ASK,ASK_Plass57,ASK_13326,2.283333,7.66,2019-08-08,19:43:00,2019-08-08,22:00:00,19,22,August,Thursday,136.99998,Weekday,14
ASK,ASK_Plass57,ASK_13426,22.1,1.63,2019-08-11,18:14:00,2019-08-12,16:20:00,18,16,August,Sunday,1326.0,Weekend,14
ASK,ASK_Plass57,ASK_15735,0.8,2.73,2019-10-11,15:04:00,2019-10-11,15:52:00,15,15,October,Friday,48.0,Weekday,14
ASK,ASK_Plass57,ASK_17044,1.516667,2.01,2019-11-06,19:14:00,2019-11-06,20:45:00,19,20,November,Wednesday,91.00002,Weekday,14
ASK,ASK_Plass57,ASK_16059,18.36667,11.67,2019-10-17,20:58:00,2019-10-18,15:20:00,20,15,October,Thursday,1102.0002,Weekday,14
ASK,ASK_Plass57,ASK_10069,10.96667,10.15,2019-05-02,20:22:00,2019-05-03,07:20:00,20,7,May,Thursday,658.0002000000001,Weekday,14
ASK,ASK_Plass57,ASK_12072,2.316667,5.53,2019-06-25,14:09:00,2019-06-25,16:28:00,14,16,June,Tuesday,139.00001999999998,Weekday,14
ASK,ASK_Plass57,ASK_16704,4.366667,14.88,2019-10-31,12:28:00,2019-10-31,16:50:00,12,16,October,Thursday,262.00001999999995,Weekday,14
ASK,ASK_Plass57,ASK_14762,2.333333,7.86,2019-09-17,14:45:00,2019-09-17,17:05:00,14,17,September,Tuesday,139.99998,Weekday,14
ASK,ASK_Plass57,ASK_5608,1.733333,5.86,2019-01-12,12:10:00,2019-01-12,13:54:00,12,13,January,Saturday,103.99998,Weekend,14
ASK,ASK_Plass57,ASK_16440,11.26667,4.0,2019-10-25,21:15:00,2019-10-26,08:31:00,21,8,October,Friday,676.0002,Weekday,14
ASK,ASK_Plass57,ASK_11334,3.3,9.9,2019-06-04,12:33:00,2019-06-04,15:51:00,12,15,June,Tuesday,198.0,Weekday,14
ASK,ASK_Plass57,ASK_9982,16.73333,6.4,2019-04-30,19:34:00,2019-05-01,12:18:00,19,12,April,Tuesday,1003.9997999999999,Weekday,14
ASK,ASK_Plass57,ASK_12213,1.9,6.48,2019-06-29,12:01:00,2019-06-29,13:55:00,12,13,June,Saturday,114.0,Weekend,14
ASK,ASK_Plass57,ASK_4531,13.71667,3.62,2018-12-12,19:33:00,2018-12-13,09:16:00,19,9,December,Wednesday,823.0002000000001,Weekday,14
ASK,ASK_Plass57,ASK_14255,16.85,14.3,2019-09-03,20:31:00,2019-09-04,13:22:00,20,13,September,Tuesday,1011.0000000000001,Weekday,14
ASK,ASK_Plass57,ASK_13890,21.26667,12.39,2019-08-24,17:32:00,2019-08-25,14:48:00,17,14,August,Saturday,1276.0002000000002,Weekend,14
ASK,ASK_Plass57,ASK_9950,12.26667,6.44,2019-04-29,21:07:00,2019-04-30,09:23:00,21,9,April,Monday,736.0002,Weekday,14
ASK,ASK_Plass57,ASK_11210,11.68333,14.92,2019-06-01,01:15:00,2019-06-01,12:56:00,1,12,June,Saturday,700.9997999999999,Weekend,14
ASK,ASK_Plass57,ASK_9881,4.933333,1.95,2019-04-28,12:43:00,2019-04-28,17:39:00,12,17,April,Sunday,295.99998,Weekend,14
ASK,ASK_Plass57,ASK_15150,20.05,6.36,2019-09-26,20:51:00,2019-09-27,16:54:00,20,16,September,Thursday,1203.0,Weekday,14
ASK,ASK_Plass57,ASK_4556,3.633333,3.08,2018-12-13,16:02:00,2018-12-13,19:40:00,16,19,December,Thursday,217.99998,Weekday,14
ASK,ASK_Plass57,ASK_7226,16.75,4.25,2019-02-21,16:04:00,2019-02-22,08:49:00,16,8,February,Thursday,1005.0,Weekday,14
ASK,ASK_Plass57,ASK_4649,1.116667,3.24,2018-12-16,15:12:00,2018-12-16,16:19:00,15,16,December,Sunday,67.00002,Weekend,14
ASK,ASK_Plass57,ASK_4085,0.6333333,2.16,2018-11-27,18:53:00,2018-11-27,19:31:00,18,19,November,Tuesday,37.999998,Weekday,14
ASK,ASK_Plass57,ASK_5836,2.4,3.09,2019-01-17,12:42:00,2019-01-17,15:06:00,12,15,January,Thursday,144.0,Weekday,14
ASK,ASK_Plass57,ASK_5475,6.866667,3.29,2019-01-09,09:27:00,2019-01-09,16:19:00,9,16,January,Wednesday,412.00001999999995,Weekday,14
ASK,ASK_Plass57,ASK_11495,18.73333,5.63,2019-06-08,15:40:00,2019-06-09,10:24:00,15,10,June,Saturday,1123.9997999999998,Weekend,14
ASK,ASK_Plass57,ASK_15453,2.433333,8.28,2019-10-05,15:32:00,2019-10-05,17:58:00,15,17,October,Saturday,145.99998000000002,Weekend,14
ASK,ASK_Plass57,ASK_16380,1.1,3.51,2019-10-24,17:19:00,2019-10-24,18:25:00,17,18,October,Thursday,66.0,Weekday,14
ASK,ASK_Plass57,ASK_7694,13.46667,12.41,2019-03-05,18:41:00,2019-03-06,08:09:00,18,8,March,Tuesday,808.0002000000001,Weekday,14
ASK,ASK_Plass57,ASK_10165,15.1,5.88,2019-05-05,17:39:00,2019-05-06,08:45:00,17,8,May,Sunday,906.0,Weekend,14
ASK,ASK_Plass57,ASK_5969,17.08333,10.11,2019-01-20,16:23:00,2019-01-21,09:28:00,16,9,January,Sunday,1024.9998,Weekend,14
ASK,ASK_Plass57,ASK_16820,0.3166667,1.06,2019-11-02,15:50:00,2019-11-02,16:09:00,15,16,November,Saturday,19.000002000000002,Weekend,14
ASK,ASK_Plass57,ASK_5158,2.633333,4.77,2018-12-31,15:09:00,2018-12-31,17:47:00,15,17,December,Monday,157.99998,Weekday,14
ASK,ASK_Plass57,ASK_5062,24.95,10.31,2018-12-28,16:04:00,2018-12-29,17:01:00,16,17,December,Friday,1497.0,Weekday,14
ASK,ASK_Plass57,ASK_14786,14.45,7.96,2019-09-17,21:21:00,2019-09-18,11:48:00,21,11,September,Tuesday,867.0,Weekday,14
ASK,ASK_Plass57,ASK_14029,2.0,4.94,2019-08-28,14:08:00,2019-08-28,16:08:00,14,16,August,Wednesday,120.0,Weekday,14
ASK,ASK_Plass57,ASK_3825,6.633333,2.86,2018-11-19,09:22:00,2018-11-19,16:00:00,9,16,November,Monday,397.99998000000005,Weekday,14
ASK,ASK_Plass57,ASK_16509,2.116667,7.14,2019-10-27,11:22:00,2019-10-27,13:29:00,11,13,October,Sunday,127.00002,Weekend,14
ASK,ASK_Plass57,ASK_6380,13.03333,12.56,2019-01-29,19:30:00,2019-01-30,08:32:00,19,8,January,Tuesday,781.9997999999999,Weekday,14
ASK,ASK_Plass57,ASK_4932,14.8,5.8,2018-12-23,20:10:00,2018-12-24,10:58:00,20,10,December,Sunday,888.0,Weekend,14
ASK,ASK_Plass57,ASK_4449,13.63333,4.03,2018-12-10,18:25:00,2018-12-11,08:03:00,18,8,December,Monday,817.9998,Weekday,14
ASK,ASK_Plass57,ASK_17884,0.75,2.6,2019-11-21,20:53:00,2019-11-21,21:38:00,20,21,November,Thursday,45.0,Weekday,14
ASK,ASK_Plass57,ASK_7885,39.95,9.51,2019-03-09,16:43:00,2019-03-11,08:40:00,16,8,March,Saturday,2397.0,Weekend,14
ASK,ASK_Plass57,ASK_5577,1.266667,4.13,2019-01-11,17:05:00,2019-01-11,18:21:00,17,18,January,Friday,76.00002,Weekday,14
ASK,ASK_Plass57,ASK_4280,10.45,3.11,2018-12-03,21:26:00,2018-12-04,07:53:00,21,7,December,Monday,627.0,Weekday,14
ASK,ASK_Plass57,ASK_11136,17.6,7.75,2019-05-29,18:56:00,2019-05-30,12:32:00,18,12,May,Wednesday,1056.0,Weekday,14
ASK,ASK_Plass57,ASK_18188,1.916667,4.43,2019-11-27,18:42:00,2019-11-27,20:37:00,18,20,November,Wednesday,115.00001999999999,Weekday,14
