user_id,source_user_id,day_type,bin,calendar_date,arrival_hour,duration_h,gap_h,tau_eff_h,energy_kwh
sim_user_15,ASK_Plass21,Weekday,10,2026-01-08,18.9816,13.5586,18.0827,31.6413,3.9425
sim_user_15,ASK_Plass21,Weekday,9,2026-01-09,16.5864,16.4774,5.7302,22.2076,5.6136
sim_user_15,ASK_Plass21,Weekday,9,2026-01-12,16.5277,15.0953,10.6429,25.7382,5.2171
sim_user_15,ASK_Plass21,Weekday,10,2026-01-13,19.1374,13.8935,6.3966,20.2901,4.0285
sim_user_15,ASK_Plass21,Weekday,8,2026-01-15,15.3265,0.053,5.7278,5.7808,3.9299
sim_user_15,ASK_Plass21,Weekday,9,2026-01-15,17.2194,15.0694,17.2359,32.3053,4.1199
sim_user_15,ASK_Plass21,Weekday,9,2026-01-15,17.7073,13.2049,0.5968,13.8017,5.2494
sim_user_15,ASK_Plass21,Weekend,9,2026-01-18,14.8904,26.2878,104.9146,131.2024,3.2772
sim_user_15,ASK_Plass21,Weekday,9,2026-01-20,17.8249,14.2647,38.875,53.1397,4.8711
sim_user_15,ASK_Plass21,Weekday,9,2026-01-22,16.3462,15.3208,46.3476,61.6684,5.2628
sim_user_15,ASK_Plass21,Weekday,9,2026-01-28,17.035,12.9727,6.1359,19.1086,5.9219
sim_user_15,ASK_Plass21,Weekday,9,2026-01-28,17.7296,58.2473,25.177,83.4243,4.1762
sim_user_15,ASK_Plass21,Weekday,8,2026-01-29,15.6076,15.084,4.461,19.545,3.2035
sim_user_15,ASK_Plass21,Weekend,6,2026-01-31,10.9975,1.8848,7.3662,9.251,5.5972
sim_user_15,ASK_Plass21,Weekend,7,2026-01-31,19.3151,7.4264,62.2783,69.7047,2.809
sim_user_15,ASK_Plass21,Weekday,9,2026-02-03,17.802,63.3089,2.0501,65.359,5.3336
sim_user_15,ASK_Plass21,Weekday,9,2026-02-04,16.5107,1.9018,7.7506,9.6525,3.263
sim_user_15,ASK_Plass21,Weekday,10,2026-02-04,20.1851,12.2768,5.0472,17.324,4.3757
sim_user_15,ASK_Plass21,Weekday,8,2026-02-05,14.6086,13.3519,1.6387,14.9906,6.5375
sim_user_15,ASK_Plass21,Weekday,9,2026-02-06,16.7487,16.4947,6.168,22.6627,6.7566
sim_user_15,ASK_Plass21,Weekday,9,2026-02-06,17.2502,15.0044,4.5805,19.5849,4.7601
sim_user_15,ASK_Plass21,Weekday,10,2026-02-09,19.3842,13.1589,6.5205,19.6794,7.2435
sim_user_15,ASK_Plass21,Weekend,8,2026-02-15,11.369,16.6323,107.0612,123.6934,5.4064
sim_user_15,ASK_Plass21,Weekday,9,2026-02-16,16.1786,79.8733,25.7218,105.5951,8.4496
sim_user_15,ASK_Plass21,Weekday,9,2026-02-16,16.6554,15.8192,1.8925,17.7118,7.5202
sim_user_15,ASK_Plass21,Weekday,8,2026-02-17,14.2799,17.8571,7.815,25.672,5.617
sim_user_15,ASK_Plass21,Weekday,8,2026-02-18,15.9172,16.422,0.975,17.397,4.5161
sim_user_15,ASK_Plass21,Weekday,9,2026-02-20,16.2337,15.1398,23.1801,38.3199,3.6591
sim_user_15,ASK_Plass21,Weekday,9,2026-02-20,16.5301,14.6262,1.611,16.2371,4.4738
sim_user_15,ASK_Plass21,Weekend,8,2026-02-22,11.2636,24.2162,20.2959,44.512,3.5518
sim_user_15,ASK_Plass21,Weekday,9,2026-02-27,16.1046,0.2747,1.0874,1.3621,4.1558
sim_user_15,ASK_Plass21,Weekday,9,2026-02-27,17.6459,14.5302,83.9434,98.4736,8.6824
sim_user_15,ASK_Plass21,Weekend,6,2026-03-01,10.7992,19.2666,14.217,33.4836,3.2212
sim_user_15,ASK_Plass21,Weekday,9,2026-03-02,16.7505,16.8624,7.1246,23.987,4.2624
sim_user_15,ASK_Plass21,Weekday,11,2026-03-03,21.2152,11.1238,11.9068,23.0305,4.6642
sim_user_15,ASK_Plass21,Weekday,8,2026-03-06,15.339,75.662,2.8913,78.5533,2.5835
sim_user_15,ASK_Plass21,Weekend,9,2026-03-07,16.7569,19.3824,11.2835,30.6659,6.3986
sim_user_15,ASK_Plass21,Weekend,7,2026-03-08,16.6972,20.941,0.0953,21.0363,2.6657
sim_user_15,ASK_Plass21,Weekday,9,2026-03-11,16.3825,59.831,24.9819,84.8129,7.2439
sim_user_15,ASK_Plass21,Weekday,9,2026-03-12,17.4168,14.9053,1.5321,16.4374,5.3823
sim_user_15,ASK_Plass21,Weekend,6,2026-03-14,11.2511,20.6966,11.6363,32.3329,3.6588
sim_user_15,ASK_Plass21,Weekday,9,2026-03-17,16.3906,37.4825,25.1005,62.583,5.5064
sim_user_15,ASK_Plass21,Weekday,10,2026-03-17,18.8939,12.2519,2.3834,14.6353,5.6572
sim_user_15,ASK_Plass21,Weekday,9,2026-03-19,16.7172,15.6364,17.9653,33.6018,4.9118
sim_user_15,ASK_Plass21,Weekday,9,2026-03-20,16.1469,12.1791,11.2264,23.4055,5.4731
sim_user_15,ASK_Plass21,Weekday,9,2026-03-20,17.8672,17.8052,0.968,18.7732,4.1941
sim_user_15,ASK_Plass21,Weekend,6,2026-03-22,16.9764,1.9818,2.4635,4.4453,8.386
sim_user_15,ASK_Plass21,Weekend,11,2026-03-22,17.9336,3.3791,64.6542,68.0333,3.9633
sim_user_15,ASK_Plass21,Weekday,9,2026-03-23,16.3647,13.9541,1.9069,15.8609,3.8587
sim_user_15,ASK_Plass21,Weekday,9,2026-03-26,16.0021,33.8532,25.872,59.7252,6.1394
sim_user_15,ASK_Plass21,Weekday,9,2026-03-27,17.0937,14.666,14.6193,29.2853,4.4996
sim_user_15,ASK_Plass21,Weekend,6,2026-03-29,10.9319,24.9307,20.0888,45.0195,4.996
sim_user_15,ASK_Plass21,Weekend,9,2026-03-29,15.7197,0.554,0.7619,1.3159,4.9702
sim_user_15,ASK_Plass21,Weekday,9,2026-03-30,16.2761,36.1362,3.3427,39.4789,5.4472
sim_user_15,ASK_Plass21,Weekday,9,2026-03-31,16.3855,3.8046,16.3474,20.152,1.5344
sim_user_16,OSL_S_KT202,Weekday,9,2026-01-01,17.7253,22.0813,1.397,23.4782,12.2685
sim_user_16,OSL_S_KT202,Weekday,10,2026-01-02,19.0866,9.8429,2.1992,12.0421,17.4052
sim_user_16,OSL_S_KT202,Weekend,8,2026-01-03,14.2227,4.4166,10.3809,14.7975,17.7941
sim_user_16,OSL_S_KT202,Weekend,8,2026-01-03,15.0264,3.173,3.5426,6.7156,29.8247
sim_user_16,OSL_S_KT202,Weekend,9,2026-01-04,13.4483,10.0934,7.856,17.9494,15.7442
sim_user_16,OSL_S_KT202,Weekday,8,2026-01-05,15.2065,1.8328,1.0927,2.9255,5.9846
sim_user_16,OSL_S_KT202,Weekday,8,2026-01-05,16.1718,18.8814,1.4774,20.3587,6.1896
sim_user_16,OSL_S_KT202,Weekday,11,2026-01-09,21.2106,13.5321,88.4936,102.0258,35.7645
sim_user_16,OSL_S_KT202,Weekend,7,2026-01-11,13.213,1.9491,33.7438,35.6929,20.9932
sim_user_16,OSL_S_KT202,Weekend,9,2026-01-11,16.9556,2.0679,12.0101,14.078,20.3655
sim_user_16,OSL_S_KT202,Weekday,9,2026-01-12,17.4189,27.7031,3.4178,31.1209,23.5241
sim_user_16,OSL_S_KT202,Weekday,9,2026-01-15,16.0103,23.4322,26.4664,49.8986,48.3982
sim_user_16,OSL_S_KT202,Weekday,8,2026-01-16,14.9136,21.9055,11.1941,33.0995,36.4304
sim_user_16,OSL_S_KT202,Weekday,9,2026-01-20,16.8432,2.2325,50.1308,52.3633,17.554
sim_user_16,OSL_S_KT202,Weekday,11,2026-01-23,21.4856,9.5263,50.362,59.8883,30.1456
sim_user_16,OSL_S_KT202,Weekend,8,2026-01-24,14.2834,34.5281,31.9955,66.5236,18.3594
sim_user_16,OSL_S_KT202,Weekend,8,2026-01-25,15.0305,6.5284,8.9742,15.5026,0.7209
sim_user_16,OSL_S_KT202,Weekend,11,2026-01-25,15.5534,3.781,8.7712,12.5522,12.8394
sim_user_16,OSL_S_KT202,Weekend,10,2026-01-25,17.474,2.6596,1.54,4.1996,11.3815
sim_user_16,OSL_S_KT202,Weekday,8,2026-01-27,14.8201,40.0848,10.2663,50.3511,6.1053
sim_user_16,OSL_S_KT202,Weekday,11,2026-01-28,20.4087,8.9,29.4766,38.3766,36.4001
sim_user_16,OSL_S_KT202,Weekday,7,2026-01-29,11.9441,2.5026,10.2413,12.7439,23.3832
sim_user_16,OSL_S_KT202,Weekday,9,2026-01-29,17.1118,1.6352,2.9476,4.5828,15.2122
sim_user_16,OSL_S_KT202,Weekday,11,2026-01-30,20.5863,14.7763,19.2471,34.0234,6.9964
sim_user_16,OSL_S_KT202,Weekend,9,2026-01-31,13.5939,2.5157,4.7048,7.2205,41.4604
sim_user_16,OSL_S_KT202,Weekend,8,2026-02-01,15.0269,12.1058,17.4844,29.5902,24.4721
sim_user_16,OSL_S_KT202,Weekday,9,2026-02-02,17.302,14.2353,2.6672,16.9024,27.9183
sim_user_16,OSL_S_KT202,Weekday,8,2026-02-03,14.5628,1.6885,27.4332,29.1217,2.3165
sim_user_16,OSL_S_KT202,Weekday,10,2026-02-05,19.762,28.8341,3.3641,32.1982,12.6118
sim_user_16,OSL_S_KT202,Weekday,8,2026-02-09,15.3067,19.9496,35.6099,55.5595,1.2908
sim_user_16,OSL_S_KT202,Weekday,10,2026-02-10,19.5913,11.6909,9.5754,21.2663,8.7909
sim_user_16,OSL_S_KT202,Weekday,8,2026-02-11,15.1748,22.8289,4.2769,27.1058,9.7787
sim_user_16,OSL_S_KT202,Weekday,12,2026-02-12,11.215,2.048,4.3891,6.4371,20.7484
sim_user_16,OSL_S_KT202,Weekday,10,2026-02-12,19.3527,11.2793,3.275,14.5544,18.4258
sim_user_16,OSL_S_KT202,Weekday,6,2026-02-13,22.1503,13.1096,7.7601,20.8697,27.7891
sim_user_16,OSL_S_KT202,Weekend,8,2026-02-14,15.8758,7.9859,70.5078,78.4937,13.5998
sim_user_16,OSL_S_KT202,Weekend,10,2026-02-15,22.6419,15.9922,3.0656,19.0577,29.0386
sim_user_16,OSL_S_KT202,Weekday,7,2026-02-17,15.0147,26.4637,21.1894,47.6532,2.2879
sim_user_16,OSL_S_KT202,Weekday,10,2026-02-18,19.582,17.6259,22.6129,40.2387,20.7404
sim_user_16,OSL_S_KT202,Weekend,12,2026-02-22,13.3174,22.4422,31.0033,53.4454,38.5088
sim_user_16,OSL_S_KT202,Weekday,11,2026-02-23,20.7474,13.841,51.2364,65.0774,36.0102
sim_user_16,OSL_S_KT202,Weekday,12,2026-02-27,13.5329,17.59,66.7601,84.35,2.8153
sim_user_16,OSL_S_KT202,Weekday,8,2026-02-27,15.217,2.011,12.8677,14.8787,2.5439
sim_user_16,OSL_S_KT202,Weekday,9,2026-02-27,16.6829,1.4961,1.2789,2.775,6.3275
sim_user_16,OSL_S_KT202,Weekend,11,2026-02-28,22.6388,11.9517,7.575,19.5267,33.9745
sim_user_16,OSL_S_KT202,Weekend,11,2026-03-01,14.1973,13.8074,7.977,21.7843,26.4419
sim_user_16,OSL_S_KT202,Weekday,8,2026-03-02,15.1386,20.8977,2.0731,22.9707,5.7404
sim_user_16,OSL_S_KT202,Weekday,11,2026-03-03,20.805,15.8635,6.1605,22.024,10.9641
sim_user_16,OSL_S_KT202,Weekday,11,2026-03-05,20.6123,15.8366,26.0685,41.9051,19.0637
sim_user_16,OSL_S_KT202,Weekend,11,2026-03-07,14.6381,17.8998,1.5465,19.4463,16.1199
sim_user_16,OSL_S_KT202,Weekend,8,2026-03-08,16.493,3.7136,22.0588,25.7724,30.5258
sim_user_16,OSL_S_KT202,Weekday,5,2026-03-09,15.3645,1.9339,53.8077,55.7416,34.5818
sim_user_16,OSL_S_KT202,Weekday,6,2026-03-10,19.9426,4.9019,13.7201,18.622,7.341
sim_user_16,OSL_S_KT202,Weekday,8,2026-03-11,15.5757,17.8445,0.5852,18.4298,6.3295
sim_user_16,OSL_S_KT202,Weekday,10,2026-03-11,18.8049,2.005,4.0942,6.0992,9.6571
sim_user_16,OSL_S_KT202,Weekday,8,2026-03-13,15.3038,21.9573,22.2192,44.1764,6.1541
sim_user_16,OSL_S_KT202,Weekend,10,2026-03-14,21.6035,15.12,13.0722,28.1922,6.3952
sim_user_16,OSL_S_KT202,Weekend,11,2026-03-15,14.8627,2.6286,19.6482,22.2767,34.203
sim_user_16,OSL_S_KT202,Weekday,6,2026-03-16,20.4968,5.0452,17.7404,22.7856,19.6927
sim_user_16,OSL_S_KT202,Weekday,6,2026-03-17,17.2791,15.3667,1.5718,16.9385,23.3368
sim_user_16,OSL_S_KT202,Weekday,8,2026-03-18,16.0241,3.9099,31.7191,35.629,12.7927
sim_user_16,OSL_S_KT202,Weekday,5,2026-03-20,15.0069,11.2226,38.7223,49.9449,31.8553
sim_user_16,OSL_S_KT202,Weekend,8,2026-03-21,16.3246,13.0385,3.726,16.7646,25.4434
sim_user_16,OSL_S_KT202,Weekend,9,2026-03-22,18.4165,10.5056,17.8849,28.3905,22.2304
sim_user_16,OSL_S_KT202,Weekday,6,2026-03-23,15.9419,1.7629,11.8078,13.5706,17.3443
sim_user_16,OSL_S_KT202,Weekday,12,2026-03-27,13.9414,17.4927,91.1891,108.6818,5.3552
sim_user_16,OSL_S_KT202,Weekend,6,2026-03-28,13.0263,7.305,27.8461,35.1511,26.375
sim_user_16,OSL_S_KT202,Weekend,12,2026-03-29,15.6486,1.9075,10.307,12.2145,18.8333
sim_user_16,OSL_S_KT202,Weekday,8,2026-03-30,15.7185,17.5104,9.1013,26.6117,9.3633
sim_user_17,ASK_Plass29,Weekend,10,2026-01-03,19.4505,2.5088,7.4297,9.9385,3.6297
sim_user_17,ASK_Plass29,Weekend,6,2026-01-10,21.1595,15.3859,46.2574,61.6434,6.0719
sim_user_17,ASK_Plass29,Weekday,10,2026-01-12,18.7002,2.192,176.7115,178.9035,9.1312
sim_user_17,ASK_Plass29,Weekday,8,2026-01-13,15.1289,17.9396,3.2312,21.1707,6.7585
sim_user_17,ASK_Plass29,Weekday,11,2026-01-13,19.9399,9.806,5.6672,15.4732,9.7389
sim_user_17,ASK_Plass29,Weekday,8,2026-01-14,14.5237,4.482,2.0237,6.5058,7.8249
sim_user_17,ASK_Plass29,Weekday,9,2026-01-14,16.5078,0.4437,16.281,16.7247,7.3074
sim_user_17,ASK_Plass29,Weekday,9,2026-01-16,16.1442,14.8419,7.7843,22.6263,15.7646
sim_user_17,ASK_Plass29,Weekday,12,2026-01-16,22.6391,15.5921,9.853,25.4451,14.0681
sim_user_17,ASK_Plass29,Weekday,9,2026-01-20,17.1061,17.2208,12.3752,29.596,8.5764
sim_user_17,ASK_Plass29,Weekday,10,2026-01-20,20.0022,2.1015,6.7874,8.8889,13.5254
sim_user_17,ASK_Plass29,Weekend,10,2026-01-24,18.6385,13.3335,60.0063,73.3398,10.7398
sim_user_17,ASK_Plass29,Weekday,8,2026-01-26,15.5514,23.0187,60.0643,83.0831,5.1447
sim_user_17,ASK_Plass29,Weekday,10,2026-01-27,19.7409,22.1031,11.5821,33.6852,7.6678
sim_user_17,ASK_Plass29,Weekday,11,2026-01-28,20.1159,9.01,10.1794,19.1894,14.3409
sim_user_17,ASK_Plass29,Weekday,9,2026-01-29,16.9949,3.1339,7.4041,10.538,10.0904
sim_user_17,ASK_Plass29,Weekday,11,2026-01-29,20.4097,12.3605,12.2932,24.6537,8.74
sim_user_17,ASK_Plass29,Weekday,12,2026-01-30,22.1846,10.8665,16.5843,27.4507,2.5817
sim_user_17,ASK_Plass29,Weekend,11,2026-01-31,19.5701,11.1179,45.1926,56.3105,5.6476
sim_user_17,ASK_Plass29,Weekend,10,2026-02-08,18.2912,7.0585,56.2787,63.3371,6.2953
sim_user_17,ASK_Plass29,Weekday,8,2026-02-13,15.463,73.9223,160.9758,234.8981,1.9217
sim_user_17,ASK_Plass29,Weekday,10,2026-02-16,18.893,16.1714,11.4332,27.6045,6.6145
sim_user_17,ASK_Plass29,Weekday,10,2026-02-17,18.7336,6.1662,12.2446,18.4109,14.3804
sim_user_17,ASK_Plass29,Weekday,10,2026-02-19,19.869,24.186,14.1607,38.3467,2.0945
sim_user_17,ASK_Plass29,Weekday,7,2026-02-20,21.0401,15.4756,14.9977,30.4732,1.236
sim_user_17,ASK_Plass29,Weekend,2,2026-02-21,19.229,11.6558,1.5937,13.2496,4.7368
sim_user_17,ASK_Plass29,Weekend,11,2026-02-21,21.152,12.1719,66.8411,79.0129,17.0716
sim_user_17,ASK_Plass29,Weekend,8,2026-02-22,14.8463,1.5068,0.5422,2.0489,16.8396
sim_user_17,ASK_Plass29,Weekend,8,2026-02-22,15.7753,0.01,13.9599,13.9699,12.6878
sim_user_17,ASK_Plass29,Weekday,11,2026-02-23,20.1878,9.1018,16.2343,25.3361,16.1596
sim_user_17,ASK_Plass29,Weekday,8,2026-02-27,15.6155,86.5158,2.3332,88.8489,4.2884
sim_user_17,ASK_Plass29,Weekday,10,2026-02-27,19.8932,7.6585,9.2998,16.9584,7.7014
sim_user_17,ASK_Plass29,Weekend,7,2026-03-01,19.2744,3.83,0.0391,3.8692,8.5486
sim_user_17,ASK_Plass29,Weekend,11,2026-03-01,20.482,10.4153,41.9379,52.3532,11.8132
sim_user_17,ASK_Plass29,Weekday,11,2026-03-02,20.5791,15.9711,3.5017,19.4728,25.8149
sim_user_17,ASK_Plass29,Weekday,8,2026-03-03,15.0492,2.4742,17.7902,20.2643,10.4529
sim_user_17,ASK_Plass29,Weekday,10,2026-03-04,19.2836,16.7354,13.7232,30.4586,9.9326
sim_user_17,ASK_Plass29,Weekday,9,2026-03-05,16.503,1.7808,8.2149,9.9956,3.1463
sim_user_17,ASK_Plass29,Weekday,9,2026-03-06,16.5196,2.5126,1.2087,3.7213,5.0552
sim_user_17,ASK_Plass29,Weekday,10,2026-03-06,19.7593,6.514,12.675,19.1891,18.8636
sim_user_17,ASK_Plass29,Weekend,8,2026-03-07,15.9652,3.7717,0.0982,3.8699,3.1128
sim_user_17,ASK_Plass29,Weekend,9,2026-03-07,18.3335,5.6333,1.8407,7.474,11.0171
sim_user_17,ASK_Plass29,Weekend,7,2026-03-08,14.6029,13.4151,12.1517,25.5668,14.4323
sim_user_17,ASK_Plass29,Weekday,9,2026-03-09,16.5636,32.8777,0.8501,33.7278,4.5007
sim_user_17,ASK_Plass29,Weekday,10,2026-03-10,19.0624,9.4673,16.9761,26.4434,9.3072
sim_user_17,ASK_Plass29,Weekday,9,2026-03-12,16.2882,9.3963,3.9977,13.3941,3.0462
sim_user_17,ASK_Plass29,Weekday,11,2026-03-12,21.767,10.7032,23.9935,34.6967,14.6937
sim_user_17,ASK_Plass29,Weekday,8,2026-03-13,15.9985,2.3008,4.9176,7.2184,10.8947
sim_user_17,ASK_Plass29,Weekday,10,2026-03-13,20.0196,0.5456,10.4863,11.032,13.5622
sim_user_17,ASK_Plass29,Weekday,10,2026-03-13,20.0514,2.7252,7.884,10.6092,6.0677
sim_user_17,ASK_Plass29,Weekend,10,2026-03-14,18.5906,8.0186,22.2718,30.2904,6.7716
sim_user_17,ASK_Plass29,Weekday,11,2026-03-16,20.2793,9.1105,14.4415,23.552,14.9089
sim_user_17,ASK_Plass29,Weekday,10,2026-03-18,19.9168,19.7979,9.2601,29.058,13.2688
sim_user_17,ASK_Plass29,Weekday,11,2026-03-18,20.4782,11.0481,7.6175,18.6655,10.7341
sim_user_17,ASK_Plass29,Weekday,10,2026-03-20,19.7316,37.8277,12.7466,50.5744,9.031
sim_user_17,ASK_Plass29,Weekend,11,2026-03-21,19.8874,15.3438,27.5917,42.9355,7.8469
sim_user_17,ASK_Plass29,Weekend,2,2026-03-22,15.1249,6.9264,17.8287,24.7551,16.0559
sim_user_17,ASK_Plass29,Weekday,11,2026-03-24,20.4743,14.9584,14.4853,29.4436,20.9358
sim_user_17,ASK_Plass29,Weekday,10,2026-03-25,19.3707,24.0589,5.758,29.8169,19.1102
sim_user_17,ASK_Plass29,Weekday,7,2026-03-26,19.2563,12.9657,3.5254,16.4912,3.7905
sim_user_17,ASK_Plass29,Weekday,11,2026-03-26,20.2011,8.4831,11.797,20.2801,17.1497
sim_user_17,ASK_Plass29,Weekday,8,2026-03-30,15.8169,3.015,4.5072,7.5222,7.2549
sim_user_17,ASK_Plass29,Weekday,10,2026-03-30,19.556,22.8076,13.2547,36.0622,11.8248
sim_user_17,ASK_Plass29,Weekday,9,2026-03-31,18.1718,4.4536,2.0097,6.4633,6.9357
sim_user_17,ASK_Plass29,Weekday,10,2026-03-31,18.7646,1.2135,5.8529,7.0664,6.2039
sim_user_17,ASK_Plass29,Weekday,10,2026-03-31,19.7451,0.4068,5.9803,6.3871,13.5467
sim_user_18,TRO_Plass25,Weekday,11,2026-01-01,21.6329,2.3683,10.8068,13.175,6.7049
sim_user_18,TRO_Plass25,Weekday,9,2026-01-02,16.391,6.6625,6.3663,13.0288,7.05
sim_user_18,TRO_Plass25,Weekday,12,2026-01-02,23.5127,4.6061,16.2112,20.8173,1.336
sim_user_18,TRO_Plass25,Weekend,12,2026-01-03,1.3099,13.2495,1.3569,14.6064,4.479
sim_user_18,TRO_Plass25,Weekend,10,2026-01-04,1.435,2.7609,15.4797,18.2405,6.9874
sim_user_18,TRO_Plass25,Weekday,10,2026-01-06,18.3682,35.9888,11.2439,47.2327,3.825
sim_user_18,TRO_Plass25,Weekday,9,2026-01-08,17.2001,2.2349,2.6222,4.8571,5.9985
sim_user_18,TRO_Plass25,Weekday,10,2026-01-08,18.9566,15.1255,13.7309,28.8564,5.6086
sim_user_18,TRO_Plass25,Weekday,9,2026-01-09,16.5999,2.4197,0.3184,2.7381,7.0035
sim_user_18,TRO_Plass25,Weekday,11,2026-01-09,21.3601,14.2455,9.2238,23.4693,6.285
sim_user_18,TRO_Plass25,Weekday,12,2026-01-12,23.047,5.7199,30.3177,36.0376,6.8993
sim_user_18,TRO_Plass25,Weekday,10,2026-01-13,18.4814,15.8833,0.964,16.8474,2.1068
sim_user_18,TRO_Plass25,Weekday,9,2026-01-14,16.4036,1.8754,0.1132,1.9885,1.078
sim_user_18,TRO_Plass25,Weekday,7,2026-01-14,23.4543,9.8091,5.6333,15.4424,3.1327
sim_user_18,TRO_Plass25,Weekday,10,2026-01-15,19.2193,4.8858,11.4484,16.3342,6.2008
sim_user_18,TRO_Plass25,Weekday,11,2026-01-15,20.7574,9.6574,2.3567,12.0142,6.4991
sim_user_18,TRO_Plass25,Weekday,12,2026-01-16,22.8125,10.7313,16.9723,27.7035,6.4893
sim_user_18,TRO_Plass25,Weekday,12,2026-01-20,22.3375,13.4227,35.709,49.1317,6.5759
sim_user_18,TRO_Plass25,Weekday,12,2026-01-21,23.2137,8.8006,17.0987,25.8993,7.156
sim_user_18,TRO_Plass25,Weekday,1,2026-01-23,23.2998,33.9625,11.4676,45.43,6.728
sim_user_18,TRO_Plass25,Weekend,1,2026-01-24,18.0358,18.0604,109.5344,127.5948,11.027
sim_user_18,TRO_Plass25,Weekend,11,2026-01-24,22.0025,1.537,1.3532,2.8902,5.1114
sim_user_18,TRO_Plass25,Weekday,11,2026-01-27,21.399,19.5635,26.3043,45.8678,6.8599
sim_user_18,TRO_Plass25,Weekday,6,2026-01-27,22.3034,2.28,5.4183,7.6982,1.119
sim_user_18,TRO_Plass25,Weekday,12,2026-01-28,22.3758,12.1772,1.8896,14.0668,6.8502
sim_user_18,TRO_Plass25,Weekday,11,2026-01-29,20.085,13.0782,3.0171,16.0954,5.2059
sim_user_18,TRO_Plass25,Weekend,12,2026-01-31,13.9187,35.8349,12.9875,48.8224,6.6122
sim_user_18,TRO_Plass25,Weekday,8,2026-02-02,15.3415,6.9895,8.062,15.0514,5.6396
sim_user_18,TRO_Plass25,Weekday,12,2026-02-02,22.4748,8.0046,37.1849,45.1895,6.617
sim_user_18,TRO_Plass25,Weekday,12,2026-02-04,22.2221,5.8802,44.0253,49.9054,6.9249
sim_user_18,TRO_Plass25,Weekday,11,2026-02-05,20.479,18.8359,0.3973,19.2332,6.6603
sim_user_18,TRO_Plass25,Weekday,11,2026-02-06,21.9309,12.566,5.8695,18.4355,7.0799
sim_user_18,TRO_Plass25,Weekday,11,2026-02-09,21.879,14.5746,8.586,23.1606,6.4134
sim_user_18,TRO_Plass25,Weekday,12,2026-02-09,22.6517,5.3464,10.222,15.5684,2.4628
sim_user_18,TRO_Plass25,Weekday,10,2026-02-12,18.4083,39.4757,9.8861,49.3617,6.9142
sim_user_18,TRO_Plass25,Weekday,2,2026-02-12,23.446,1.0739,18.2941,19.368,6.5474
sim_user_18,TRO_Plass25,Weekday,8,2026-02-13,15.2992,4.0335,1.1467,5.1802,6.1937
sim_user_18,TRO_Plass25,Weekday,11,2026-02-16,21.4312,8.7384,18.2006,26.939,4.5217
sim_user_18,TRO_Plass25,Weekday,12,2026-02-16,23.7873,14.7713,0.4245,15.1958,6.855
sim_user_18,TRO_Plass25,Weekday,12,2026-02-18,22.8718,9.3682,41.4626,50.8308,2.7676
sim_user_18,TRO_Plass25,Weekday,9,2026-02-19,16.4666,5.1179,1.4682,6.5862,6.6932
sim_user_18,TRO_Plass25,Weekday,9,2026-02-19,17.6293,5.118,0.7201,5.8381,6.9288
sim_user_18,TRO_Plass25,Weekday,12,2026-02-20,23.4391,13.7219,22.6076,36.3295,6.7929
sim_user_18,TRO_Plass25,Weekday,10,2026-02-23,18.4471,14.0678,0.6237,14.6915,1.0977
sim_user_18,TRO_Plass25,Weekday,11,2026-02-23,21.9564,7.3805,2.842,10.2226,3.2254
sim_user_18,TRO_Plass25,Weekday,8,2026-02-25,14.6527,1.5367,37.6498,39.1864,2.6044
sim_user_18,TRO_Plass25,Weekday,11,2026-02-25,20.3578,1.9692,4.8521,6.8213,7.0044
sim_user_18,TRO_Plass25,Weekday,12,2026-02-27,23.1789,18.0139,14.4845,32.4985,6.8393
sim_user_18,TRO_Plass25,Weekday,11,2026-03-02,20.7261,12.8515,14.097,26.9485,6.8489
sim_user_18,TRO_Plass25,Weekday,12,2026-03-03,22.2924,13.5549,18.1165,31.6713,6.7184
sim_user_18,TRO_Plass25,Weekday,10,2026-03-04,19.3201,0.7016,16.169,16.8707,3.504
sim_user_18,TRO_Plass25,Weekday,11,2026-03-04,20.7352,4.0606,6.0649,10.1255,3.3146
sim_user_18,TRO_Plass25,Weekday,11,2026-03-06,21.0391,8.7351,36.6699,45.405,3.6891
sim_user_18,TRO_Plass25,Weekday,9,2026-03-09,16.4303,8.7381,0.5069,9.245,3.9163
sim_user_18,TRO_Plass25,Weekday,10,2026-03-09,18.2578,4.5728,2.6524,7.2252,2.2168
sim_user_18,TRO_Plass25,Weekday,8,2026-03-10,14.9125,4.2928,8.0782,12.371,6.9898
sim_user_18,TRO_Plass25,Weekday,11,2026-03-10,22.142,7.7869,12.7618,20.5487,6.6538
sim_user_18,TRO_Plass25,Weekday,12,2026-03-11,22.8812,18.7383,9.5333,28.2715,6.8887
sim_user_18,TRO_Plass25,Weekday,11,2026-03-12,21.3365,20.0731,2.7113,22.7844,5.7647
sim_user_18,TRO_Plass25,Weekday,10,2026-03-13,19.0085,5.096,0.5889,5.6849,10.0497
sim_user_18,TRO_Plass25,Weekday,12,2026-03-17,23.2805,13.1631,52.6728,65.8359,6.9247
sim_user_18,TRO_Plass25,Weekday,9,2026-03-18,16.3729,2.5825,6.2393,8.8218,6.9022
sim_user_18,TRO_Plass25,Weekday,9,2026-03-19,16.3234,3.9735,0.7383,4.7118,4.1244
sim_user_18,TRO_Plass25,Weekday,10,2026-03-19,19.6412,16.9462,10.3627,27.3089,6.8439
sim_user_18,TRO_Plass25,Weekday,11,2026-03-20,20.3392,11.702,12.1904,23.8924,3.6896
