user_id,day_type,bin_i,bin_next,D,G_eff,tau_eff,A,E,t_start_i
KR_U199,Weekday,10,9,1.7833333333333334,20.983333333333334,22.76666666666667,18.966666666666665,12.5,2022-06-27T18:58:00.0
KR_U199,Weekday,9,10,2.0,48.233333333333334,50.233333333333334,17.733333333333334,13.9,2022-06-28T17:44:00.0
KR_U199,Weekday,10,11,1.9833333333333334,46.96666666666667,48.95,19.966666666666665,13.9,2022-06-30T19:58:00.0
KR_U199,Weekday,11,11,2.183333333333333,21.98333333333333,24.166666666666664,20.916666666666668,15.2,2022-07-04T20:55:00.0
KR_U199,Weekday,11,11,1.8833333333333333,45.833333333333336,47.71666666666667,21.083333333333332,13.2,2022-07-05T21:05:00.0
KR_U199,Weekday,11,11,10.366666666666667,61.91666666666666,72.28333333333333,20.8,19.6,2022-07-07T20:48:00.0
KR_U199,Weekday,11,12,1.4333333333333333,192.33333333333334,193.76666666666668,21.083333333333332,10.0,2022-07-12T21:05:00.0
KR_U199,Weekday,12,12,0.1,0.7833333333333333,0.8833333333333333,22.85,0.7,2022-07-22T22:51:00.0
KR_U199,Weekday,12,10,10.433333333333334,19.716666666666665,30.15,23.733333333333334,17.1,2022-07-22T23:44:00.0
KR_U199,Weekday,10,5,10.45,51.53333333333333,61.983333333333334,19.716666666666665,22.0,2022-07-25T19:43:00.0
KR_U199,Weekday,5,9,2.066666666666667,5.066666666666666,7.133333333333333,9.7,14.1,2022-07-28T09:42:00.0
KR_U199,Weekday,9,11,1.3666666666666667,99.25,100.61666666666666,16.833333333333332,9.5,2022-07-28T16:50:00.0
KR_U199,Weekday,11,8,2.933333333333333,14.45,17.383333333333333,21.45,20.5,2022-08-03T21:27:00.0
KR_U199,Weekday,8,10,2.35,26.416666666666668,28.76666666666667,14.833333333333334,16.2,2022-08-04T14:50:00.0
KR_U199,Weekday,10,8,10.566666666666666,14.35,24.916666666666664,19.6,17.6,2022-08-05T19:36:00.0
KR_U199,Weekday,8,11,1.8666666666666667,27.96666666666667,29.833333333333336,14.35,12.79,2022-08-08T14:21:00.0
KR_U199,Weekday,11,10,10.983333333333333,36.18333333333334,47.16666666666667,20.183333333333334,17.6,2022-08-09T20:11:00.0
KR_U199,Weekday,10,9,10.816666666666666,10.2,21.016666666666666,19.35,24.79,2022-08-11T19:21:00.0
KR_U199,Weekday,9,5,1.7833333333333334,63.81666666666667,65.60000000000001,16.366666666666667,12.2,2022-08-12T16:22:00.0
KR_U199,Weekday,5,9,2.1333333333333333,77.21666666666667,79.35000000000001,9.966666666666667,14.8,2022-08-17T09:58:00.0
KR_U199,Weekday,9,12,1.8333333333333333,27.166666666666664,28.999999999999996,17.316666666666666,12.7,2022-08-22T17:19:00.0
KR_U199,Weekday,12,11,1.9333333333333333,93.13333333333333,95.06666666666666,22.316666666666666,13.6,2022-08-23T22:19:00.0
KR_U199,Weekday,11,9,2.15,18.2,20.349999999999998,21.383333333333333,15.0,2022-08-29T21:23:00.0
KR_U199,Weekday,9,10,10.433333333333334,230.59999999999997,241.0333333333333,17.733333333333334,13.5,2022-08-30T17:44:00.0
KR_U199,Weekday,10,11,2.0,96.51666666666667,98.51666666666667,18.766666666666666,14.0,2022-09-13T18:46:00.0
KR_U199,Weekday,11,11,0.9333333333333333,23.55,24.483333333333334,21.283333333333335,6.5,2022-09-19T21:17:00.0
KR_U199,Weekday,11,10,1.7833333333333334,66.86666666666667,68.65,21.766666666666666,12.5,2022-09-20T21:46:00.0
KR_U199,Weekday,10,11,10.75,20.85,31.6,18.416666666666668,17.5,2022-09-23T18:25:00.0
KR_U199,Weekday,11,11,2.2333333333333334,22.866666666666667,25.1,20.85,15.7,2022-09-26T20:51:00.0
KR_U291,Weekend,10,11,5.516666666666667,43.88333333333333,49.4,18.75,39.5,2021-10-09T18:45:00.0
KR_U291,Weekend,11,9,1.9166666666666667,43.8,45.71666666666666,20.15,13.8,2021-10-16T20:09:00.0
KR_U291,Weekend,9,11,2.9166666666666665,49.2,52.11666666666667,17.866666666666667,21.2,2021-10-23T17:52:00.0
KR_U291,Weekend,11,10,2.3833333333333333,115.39999999999999,117.78333333333333,21.983333333333334,17.2,2021-10-30T21:59:00.0
KR_U291,Weekend,10,7,4.166666666666667,36.93333333333334,41.1,19.766666666666666,29.79,2021-11-14T19:46:00.0
KR_U291,Weekend,7,8,1.0166666666666666,1.9833333333333334,3.0,12.866666666666667,7.3,2021-11-21T12:52:00.0
KR_U291,Weekend,8,12,4.716666666666667,73.58333333333334,78.30000000000001,15.866666666666667,33.7,2021-11-21T15:52:00.0
KR_U291,Weekend,12,9,3.0833333333333335,207.46666666666667,210.55,22.166666666666668,22.3,2021-12-04T22:10:00.0
KR_U291,Weekend,9,11,3.7333333333333334,192.15,195.88333333333333,16.716666666666665,26.9,2022-01-02T16:43:00.0
KR_U291,Weekend,8,9,2.716666666666667,95.48333333333333,98.2,14.383333333333333,19.7,2022-03-12T14:23:00.0
KR_U291,Weekend,9,10,3.316666666666667,71.5,74.81666666666666,16.583333333333332,23.9,2022-03-26T16:35:00.0
KR_U291,Weekend,10,8,4.016666666666667,62.699999999999996,66.71666666666667,19.4,28.7,2022-04-03T19:24:00.0
KR_U291,Weekend,8,9,1.7833333333333334,25.950000000000003,27.733333333333338,14.116666666666667,12.79,2022-04-16T14:07:00.0
KR_U291,Weekend,9,11,0.26666666666666666,26.4,26.666666666666664,17.85,2.0,2022-04-17T17:51:00.0
KR_U291,Weekend,11,8,4.3,110.16666666666667,114.46666666666667,20.516666666666666,31.0,2022-04-23T20:31:00.0
KR_U291,Weekend,8,9,3.6,142.26666666666668,145.86666666666667,14.983333333333333,26.1,2022-05-08T14:59:00.0
KR_U291,Weekend,9,7,2.7666666666666666,65.85,68.61666666666666,16.85,19.79,2022-05-29T16:51:00.0
KR_U291,Weekend,7,10,3.183333333333333,25.71666666666667,28.900000000000002,13.466666666666667,23.0,2022-06-11T13:28:00.0
KR_U291,Weekend,10,9,3.2,44.25,47.45,18.366666666666667,23.0,2022-06-12T18:22:00.0
KR_U291,Weekend,9,8,4.9,15.783333333333333,20.683333333333334,17.816666666666666,35.4,2022-06-19T17:49:00.0
KR_U291,Weekend,8,9,5.416666666666667,189.58333333333331,194.99999999999997,14.5,38.7,2022-06-25T14:30:00.0
KR_U291,Weekend,9,7,5.4,13.799999999999999,19.2,17.5,38.7,2022-07-23T17:30:00.0
KR_U291,Weekend,7,9,0.8,2.65,3.45,12.7,5.7,2022-07-24T12:42:00.0
KR_U291,Weekend,9,6,2.9166666666666665,64.88333333333334,67.80000000000001,16.15,20.7,2022-07-24T16:09:00.0
KR_U291,Weekend,6,10,5.366666666666666,74.11666666666667,79.48333333333333,11.95,37.6,2022-08-06T11:57:00.0
KR_U291,Weekend,10,10,10.733333333333333,42.25,52.983333333333334,19.433333333333334,35.2,2022-08-14T19:26:00.0
KR_U291,Weekend,10,10,10.916666666666666,138.31666666666666,149.23333333333332,18.25,29.0,2022-08-21T18:15:00.0
KR_U291,Weekend,10,8,10.85,14.216666666666667,25.066666666666666,18.316666666666666,51.1,2022-09-11T18:19:00.0
KR_U291,Weekday,8,8,4.95,163.48333333333332,168.4333333333333,14.466666666666667,35.2,2021-10-05T14:28:00.0
KR_U291,Weekday,8,9,3.2333333333333334,119.33333333333334,122.56666666666668,14.9,23.2,2021-10-14T14:54:00.0
KR_U291,Weekday,9,10,4.3,92.43333333333334,96.73333333333333,17.466666666666665,30.5,2021-10-21T17:28:00.0
KR_U291,Weekday,10,6,3.5166666666666666,205.05,208.5666666666667,18.2,25.4,2021-10-27T18:12:00.0
KR_U291,Weekday,6,6,2.7,45.03333333333333,47.733333333333334,10.766666666666667,19.4,2021-11-09T10:46:00.0
KR_U291,Weekday,6,7,1.45,25.55,27.0,10.5,10.3,2021-11-11T10:30:00.0
KR_U291,Weekday,7,9,2.5,73.31666666666666,75.81666666666666,13.5,18.2,2021-11-12T13:30:00.0
KR_U291,Weekday,9,9,4.6,91.5,96.1,17.316666666666666,33.1,2021-11-17T17:19:00.0
KR_U291,Weekday,9,11,1.2,2.95,4.15,17.416666666666668,8.6,2021-11-23T17:25:00.0
KR_U291,Weekday,11,9,3.0166666666666666,160.90000000000003,163.9166666666667,21.566666666666666,21.8,2021-11-23T21:34:00.0
KR_U291,Weekday,9,9,5.033333333333333,138.96666666666667,144.0,17.483333333333334,35.89,2021-12-02T17:29:00.0
KR_U291,Weekday,9,9,3.783333333333333,44.16666666666667,47.95,17.483333333333334,27.3,2021-12-10T17:29:00.0
KR_U291,Weekday,9,8,4.766666666666667,89.18333333333334,93.95,17.433333333333334,34.8,2021-12-14T17:26:00.0
KR_U291,Weekday,8,9,2.7333333333333334,23.433333333333334,26.166666666666668,15.383333333333333,19.4,2021-12-20T15:23:00.0
KR_U291,Weekday,9,6,3.783333333333333,62.150000000000006,65.93333333333334,17.55,27.1,2021-12-21T17:33:00.0
KR_U291,Weekday,6,7,3.85,118.24999999999999,122.09999999999998,11.483333333333333,27.3,2021-12-24T11:29:00.0
KR_U291,Weekday,7,10,2.7333333333333334,97.78333333333333,100.51666666666667,13.583333333333334,19.6,2021-12-31T13:35:00.0
KR_U291,Weekday,10,7,4.716666666666667,85.86666666666667,90.58333333333334,18.1,34.1,2022-01-06T18:06:00.0
KR_U291,Weekday,7,10,5.166666666666667,48.483333333333334,53.65,12.683333333333334,37.2,2022-01-12T12:41:00.0
KR_U291,Weekday,10,8,3.433333333333333,88.81666666666666,92.25,18.333333333333332,24.4,2022-01-14T18:20:00.0
KR_U291,Weekday,8,11,6.366666666666666,47.78333333333333,54.15,14.583333333333334,46.0,2022-01-20T14:35:00.0
KR_U291,Weekday,11,9,3.5166666666666666,64.13333333333333,67.64999999999999,20.733333333333334,25.7,2022-01-24T20:44:00.0
KR_U291,Weekday,9,9,4.7,140.35,145.04999999999998,16.383333333333333,34.0,2022-01-27T16:23:00.0
KR_U291,Weekday,9,9,3.6333333333333333,19.4,23.03333333333333,17.433333333333334,25.8,2022-02-04T17:26:00.0
KR_U291,Weekday,9,9,4.016666666666667,69.18333333333334,73.2,16.466666666666665,28.8,2022-02-07T16:28:00.0
KR_U291,Weekday,9,11,4.1,214.3,218.4,17.666666666666668,29.4,2022-02-10T17:40:00.0
KR_U291,Weekday,11,6,2.033333333333333,156.18333333333334,158.21666666666667,20.066666666666666,14.7,2022-02-23T20:04:00.0
KR_U291,Weekday,6,10,3.6666666666666665,77.08333333333333,80.75,10.283333333333333,26.3,2022-03-04T10:17:00.0
KR_U291,Weekday,10,9,3.65,161.86666666666667,165.51666666666668,19.033333333333335,26.4,2022-03-09T19:02:00.0
KR_U291,Weekday,9,8,3.816666666666667,19.35,23.166666666666668,16.55,27.2,2022-03-18T16:33:00.0
KR_U291,Weekday,11,9,1.9833333333333334,42.45,44.43333333333334,20.95,14.1,2022-05-03T20:57:00.0
KR_U291,Weekday,9,9,0.25,190.75,191.0,17.383333333333333,1.8,2022-05-05T17:23:00.0
KR_U291,Weekday,9,9,5.266666666666667,115.88333333333333,121.14999999999999,16.383333333333333,38.3,2022-05-17T16:23:00.0
KR_U291,Weekday,9,8,3.65,66.73333333333333,70.38333333333334,17.533333333333335,26.0,2022-05-24T17:32:00.0
KR_U291,Weekday,8,9,3.466666666666667,68.8,72.26666666666667,15.916666666666666,24.89,2022-05-27T15:55:00.0
KR_U291,Weekday,9,9,1.7833333333333334,70.2,71.98333333333333,16.183333333333334,12.89,2022-06-01T16:11:00.0
KR_U291,Weekday,10,8,10.5,34.416666666666664,44.916666666666664,18.666666666666668,29.2,2022-06-28T18:40:00.0
KR_U291,Weekday,8,10,10.583333333333334,88.5,99.08333333333333,15.583333333333334,35.7,2022-06-30T15:35:00.0
KR_U291,Weekday,10,6,10.5,101.16666666666666,111.66666666666666,18.666666666666668,29.8,2022-07-06T18:40:00.0
KR_U291,Weekday,6,8,0.6333333333333333,3.2,3.8333333333333335,10.333333333333334,4.39,2022-07-13T10:20:00.0
KR_U291,Weekday,8,9,5.583333333333333,141.53333333333333,147.11666666666667,14.166666666666666,39.79,2022-07-13T14:10:00.0
KR_U291,Weekday,9,11,10.883333333333333,65.18333333333334,76.06666666666666,17.283333333333335,36.5,2022-07-21T17:17:00.0
KR_U291,Weekday,11,11,2.2333333333333334,45.400000000000006,47.63333333333334,21.35,16.1,2022-07-26T21:21:00.0
KR_U291,Weekday,11,6,10.183333333333334,51.36666666666666,61.55,20.983333333333334,14.2,2022-07-28T20:59:00.0
KR_U291,Weekday,6,9,4.783333333333333,122.11666666666667,126.9,10.533333333333333,34.2,2022-08-02T10:32:00.0
KR_U291,Weekday,9,7,10.733333333333333,33.5,44.233333333333334,17.433333333333334,49.3,2022-08-09T17:26:00.0
KR_U291,Weekday,7,7,1.6333333333333333,21.816666666666666,23.45,13.666666666666666,11.8,2022-08-11T13:40:00.0
KR_U291,Weekday,7,9,3.0166666666666666,0.25,3.2666666666666666,13.116666666666667,21.7,2022-08-12T13:07:00.0
KR_U291,Weekday,9,6,10.783333333333333,226.35,237.13333333333333,16.383333333333333,15.6,2022-08-12T16:23:00.0
KR_U291,Weekday,6,8,5.683333333333334,47.150000000000006,52.83333333333334,10.35,40.79,2022-08-26T10:21:00.0
KR_U291,Weekday,6,8,1.9833333333333334,25.549999999999997,27.53333333333333,10.783333333333333,14.2,2022-09-19T10:47:00.0
KR_U291,Weekday,8,6,10.85,177.2,188.04999999999998,14.316666666666666,25.0,2022-09-20T14:19:00.0
KR_U280,Weekend,1,1,8.9,15.666666666666666,24.566666666666666,0.38333333333333336,44.4,2022-02-20T00:23:00.0
KR_U280,Weekend,1,11,9.183333333333334,34.8,43.983333333333334,0.95,46.0,2022-02-26T00:57:00.0
KR_U280,Weekend,11,1,8.116666666666667,121.25,129.36666666666667,20.933333333333334,41.0,2022-02-27T20:56:00.0
KR_U280,Weekend,1,12,5.466666666666667,40.8,46.266666666666666,1.25,36.6,2022-03-20T01:15:00.0
KR_U280,Weekend,12,1,7.133333333333334,42.56666666666667,49.7,23.516666666666666,35.2,2022-03-26T23:31:00.0
KR_U280,Weekend,1,1,8.366666666666667,38.9,47.266666666666666,1.2166666666666668,56.29,2022-04-03T01:13:00.0
KR_U280,Weekend,1,3,3.3333333333333335,120.31666666666668,123.65,0.48333333333333334,22.6,2022-04-10T00:29:00.0
KR_U280,Weekend,3,3,6.016666666666667,67.5,73.51666666666667,4.133333333333334,40.7,2022-04-30T04:08:00.0
KR_U280,Weekend,3,1,7.916666666666667,59.333333333333336,67.25,5.65,54.4,2022-05-08T05:39:00.0
KR_U280,Weekend,1,3,5.466666666666667,23.45,28.916666666666664,0.9,37.6,2022-05-21T00:54:00.0
KR_U280,Weekend,3,2,6.883333333333334,61.766666666666666,68.65,5.816666666666666,46.89,2022-05-22T05:49:00.0
KR_U280,Weekend,2,4,5.933333333333334,22.28333333333333,28.216666666666665,2.466666666666667,40.4,2022-06-04T02:28:00.0
KR_U280,Weekend,4,2,9.966666666666667,9.75,19.71666666666667,6.683333333333334,64.0,2022-06-05T06:41:00.0
KR_U280,Weekend,2,2,4.75,67.55,72.3,2.4,32.2,2022-06-11T02:24:00.0
KR_U280,Weekend,2,2,7.916666666666667,112.86666666666666,120.78333333333333,2.7,40.0,2022-06-19T02:42:00.0
KR_U280,Weekend,2,4,10.05,41.2,51.25,3.4833333333333334,55.1,2022-07-09T03:29:00.0
KR_U280,Weekend,4,3,10.433333333333334,36.516666666666666,46.95,6.733333333333333,31.2,2022-07-16T06:44:00.0
KR_U280,Weekend,3,4,8.8,40.35,49.150000000000006,5.683333333333334,46.1,2022-07-23T05:41:00.0
KR_U280,Weekend,4,4,1.65,46.15,47.8,6.833333333333333,11.1,2022-07-30T06:50:00.0
KR_U280,Weekend,4,4,10.466666666666667,14.5,24.96666666666667,6.633333333333333,59.6,2022-08-06T06:38:00.0
KR_U280,Weekend,4,4,4.966666666666667,18.133333333333333,23.1,7.6,22.1,2022-08-07T07:36:00.0
KR_U280,Weekday,1,1,7.416666666666667,17.75,25.166666666666668,0.5166666666666667,48.9,2022-02-09T00:31:00.0
KR_U280,Weekday,1,1,7.983333333333333,16.316666666666666,24.3,1.6833333333333333,53.2,2022-02-10T01:41:00.0
KR_U280,Weekday,1,1,8.8,13.433333333333334,22.233333333333334,1.9833333333333334,60.1,2022-02-11T01:59:00.0
KR_U280,Weekday,1,1,5.516666666666667,43.233333333333334,48.75,0.21666666666666667,37.5,2022-02-14T00:13:00.0
KR_U280,Weekday,1,1,4.45,18.9,23.349999999999998,0.9666666666666667,30.2,2022-02-16T00:58:00.0
KR_U280,Weekday,1,1,7.066666666666666,16.916666666666668,23.983333333333334,0.31666666666666665,33.1,2022-02-17T00:19:00.0
KR_U280,Weekday,1,12,4.566666666666666,66.98333333333333,71.55,0.3,30.3,2022-02-18T00:18:00.0
KR_U280,Weekday,12,12,6.383333333333334,17.666666666666668,24.05,23.85,28.9,2022-02-22T23:51:00.0
KR_U280,Weekday,12,11,8.066666666666666,109.5,117.56666666666666,23.9,39.1,2022-02-23T23:54:00.0
KR_U280,Weekday,11,1,6.633333333333334,44.38333333333333,51.016666666666666,21.466666666666665,42.0,2022-03-02T21:28:00.0
KR_U280,Weekday,1,2,0.9666666666666667,0.8333333333333334,1.8,0.48333333333333334,6.5,2022-03-07T00:29:00.0
KR_U280,Weekday,2,1,7.583333333333333,38.63333333333333,46.21666666666667,2.283333333333333,37.6,2022-03-07T02:17:00.0
KR_U280,Weekday,1,11,4.966666666666667,39.71666666666667,44.68333333333334,0.5,33.8,2022-03-09T00:30:00.0
KR_U280,Weekday,11,12,1.7833333333333334,0.6833333333333333,2.466666666666667,21.183333333333334,12.2,2022-03-10T21:11:00.0
KR_U280,Weekday,12,1,6.25,91.19999999999999,97.44999999999999,23.65,42.0,2022-03-10T23:39:00.0
KR_U280,Weekday,1,12,6.45,136.21666666666667,142.66666666666666,1.1,30.6,2022-03-17T01:06:00.0
KR_U280,Weekday,12,11,4.516666666666667,41.3,45.81666666666666,23.766666666666666,30.8,2022-03-24T23:46:00.0
KR_U280,Weekday,11,1,5.866666666666666,165.70000000000002,171.5666666666667,21.583333333333332,37.6,2022-03-28T21:35:00.0
KR_U280,Weekday,1,1,6.933333333333334,64.43333333333334,71.36666666666667,1.15,46.7,2022-04-07T01:09:00.0
KR_U280,Weekday,1,12,4.366666666666666,42.68333333333334,47.050000000000004,0.5166666666666667,29.6,2022-04-12T00:31:00.0
KR_U280,Weekday,12,12,6.4,64.65,71.05000000000001,23.566666666666666,41.2,2022-04-13T23:34:00.0
KR_U280,Weekday,12,1,6.433333333333334,67.86666666666667,74.30000000000001,22.616666666666667,42.1,2022-04-18T22:37:00.0
KR_U280,Weekday,1,1,7.083333333333333,16.783333333333335,23.866666666666667,0.9166666666666666,46.8,2022-04-22T00:55:00.0
KR_U280,Weekday,1,2,5.75,19.816666666666666,25.566666666666666,0.7833333333333333,39.0,2022-04-25T00:47:00.0
KR_U280,Weekday,2,12,5.583333333333333,86.51666666666667,92.1,2.35,37.89,2022-04-26T02:21:00.0
KR_U280,Weekday,12,2,3.3833333333333333,51.3,54.68333333333333,22.45,23.1,2022-04-29T22:27:00.0
KR_U280,Weekday,2,1,6.116666666666666,39.13333333333333,45.25,3.3,41.3,2022-05-04T03:18:00.0
KR_U280,Weekday,1,1,7.583333333333333,88.66666666666667,96.25,0.55,38.6,2022-05-06T00:33:00.0
KR_U280,Weekday,1,1,5.35,90.88333333333333,96.23333333333332,0.8,36.6,2022-05-12T00:48:00.0
KR_U280,Weekday,1,4,3.8833333333333333,97.35,101.23333333333333,1.0333333333333334,26.4,2022-05-18T01:02:00.0
KR_U280,Weekday,4,2,9.05,11.3,20.35,6.266666666666667,61.5,2022-05-24T06:16:00.0
KR_U280,Weekday,2,4,9.766666666666667,41.9,51.666666666666664,2.6166666666666667,66.29,2022-05-25T02:37:00.0
KR_U280,Weekday,4,4,6.816666666666666,17.316666666666666,24.133333333333333,6.283333333333333,46.2,2022-05-27T06:17:00.0
KR_U280,Weekday,4,4,7.05,17.383333333333333,24.433333333333334,6.416666666666667,48.2,2022-05-30T06:25:00.0
KR_U280,Weekday,4,2,7.283333333333333,37.016666666666666,44.3,6.85,49.0,2022-05-31T06:51:00.0
KR_U280,Weekday,2,4,7.033333333333333,44.21666666666666,51.24999999999999,3.15,48.1,2022-06-02T03:09:00.0
KR_U280,Weekday,4,4,6.25,18.116666666666667,24.366666666666667,6.4,42.7,2022-06-06T06:24:00.0
KR_U280,Weekday,4,3,7.333333333333333,15.733333333333334,23.066666666666666,6.766666666666667,49.4,2022-06-07T06:46:00.0
KR_U280,Weekday,3,3,6.966666666666667,15.533333333333331,22.5,5.833333333333333,47.6,2022-06-08T05:50:00.0
KR_U280,Weekday,3,3,7.333333333333333,18.15,25.48333333333333,4.333333333333333,50.2,2022-06-09T04:20:00.0
KR_U280,Weekday,3,1,7.716666666666667,59.78333333333334,67.5,5.816666666666666,52.5,2022-06-10T05:49:00.0
KR_U280,Weekday,1,2,6.916666666666667,19.416666666666668,26.333333333333336,1.3166666666666667,47.5,2022-06-15T01:19:00.0
KR_U280,Weekday,2,1,6.0,87.14999999999999,93.14999999999999,3.65,41.0,2022-06-16T03:39:00.0
KR_U280,Weekday,1,1,8.866666666666667,38.71666666666667,47.583333333333336,0.8,60.4,2022-06-22T00:48:00.0
KR_U280,Weekday,1,1,7.016666666666667,41.21666666666667,48.233333333333334,0.38333333333333336,47.6,2022-06-24T00:23:00.0
KR_U280,Weekday,1,2,1.5833333333333333,25.583333333333336,27.166666666666668,0.6166666666666667,10.5,2022-06-28T00:37:00.0
KR_U280,Weekday,2,1,10.383333333333333,10.850000000000001,21.233333333333334,3.783333333333333,64.9,2022-06-29T03:47:00.0
KR_U280,Weekday,1,2,6.666666666666667,139.35,146.01666666666665,1.0166666666666666,32.0,2022-06-30T01:01:00.0
KR_U280,Weekday,2,2,10.133333333333333,14.450000000000001,24.583333333333336,3.033333333333333,59.9,2022-07-08T03:02:00.0
KR_U280,Weekday,2,3,8.816666666666666,41.23333333333333,50.05,3.6166666666666667,2.4,2022-07-11T03:37:00.0
KR_U280,Weekday,3,3,5.983333333333333,17.8,23.783333333333335,5.666666666666667,40.1,2022-07-13T05:40:00.0
KR_U280,Weekday,3,3,8.466666666666667,16.066666666666666,24.53333333333333,5.45,43.8,2022-07-14T05:27:00.0
KR_U280,Weekday,3,3,8.883333333333333,13.916666666666666,22.799999999999997,5.983333333333333,46.89,2022-07-15T05:59:00.0
KR_U280,Weekday,4,2,9.383333333333333,58.9,68.28333333333333,6.583333333333333,50.4,2022-07-18T06:35:00.0
KR_U280,Weekday,2,4,8.183333333333334,91.61666666666667,99.80000000000001,2.8666666666666667,42.0,2022-07-21T02:52:00.0
KR_U280,Weekday,4,2,10.5,33.53333333333333,44.03333333333333,6.666666666666667,54.7,2022-07-27T06:40:00.0
KR_U280,Weekday,2,3,10.466666666666667,16.666666666666668,27.133333333333333,2.7,69.2,2022-07-29T02:42:00.0
KR_U280,Weekday,3,1,9.45,56.766666666666666,66.21666666666667,5.833333333333333,50.6,2022-08-01T05:50:00.0
KR_U280,Weekday,1,3,10.116666666666667,43.56666666666667,53.68333333333334,0.05,57.4,2022-08-04T00:03:00.0
KR_U280,Weekday,3,3,10.433333333333334,59.99999999999999,70.43333333333332,5.733333333333333,35.8,2022-08-08T05:44:00.0
KR_U280,Weekday,3,3,6.733333333333333,18.116666666666667,24.85,4.166666666666667,45.7,2022-08-11T04:10:00.0
KR_U280,Weekday,3,4,10.15,111.63333333333334,121.78333333333335,5.016666666666667,51.3,2022-08-12T05:01:00.0
KR_U280,Weekday,4,4,9.55,14.733333333333334,24.283333333333335,6.8,58.0,2022-08-19T06:48:00.0
KR_U280,Weekday,4,1,3.816666666666667,38.583333333333336,42.400000000000006,7.083333333333333,26.2,2022-08-22T07:05:00.0
KR_U280,Weekday,1,4,8.333333333333334,44.53333333333334,52.866666666666674,1.4833333333333334,43.5,2022-08-24T01:29:00.0
KR_U280,Weekday,4,4,9.4,14.95,24.35,6.35,58.3,2022-08-26T06:21:00.0
KR_U280,Weekday,4,2,10.466666666666667,9.666666666666666,20.133333333333333,6.7,26.8,2022-08-29T06:42:00.0
KR_U280,Weekday,2,4,8.5,187.08333333333331,195.58333333333331,2.8333333333333335,44.29,2022-08-30T02:50:00.0
KR_U280,Weekday,4,1,9.2,9.799999999999999,19.0,6.416666666666667,62.4,2022-09-09T06:25:00.0
KR_U280,Weekday,1,3,1.5666666666666667,1.1666666666666667,2.7333333333333334,1.4166666666666667,10.79,2022-09-12T01:25:00.0
KR_U280,Weekday,12,1,10.116666666666667,39.7,49.81666666666667,23.05,52.2,2022-09-26T23:03:00.0
KR_U283,Weekend,10,8,3.8,39.56666666666667,43.36666666666667,18.783333333333335,26.2,2021-10-03T18:47:00.0
KR_U283,Weekend,8,7,3.35,44.45,47.800000000000004,14.15,22.9,2021-10-10T14:09:00.0
KR_U283,Weekend,7,9,3.3833333333333333,48.3,51.68333333333333,13.95,23.8,2021-10-17T13:57:00.0
KR_U283,Weekend,9,7,3.966666666666667,14.666666666666668,18.633333333333333,17.633333333333333,27.5,2021-10-24T17:38:00.0
KR_U283,Weekend,7,5,2.3833333333333333,17.96666666666667,20.35,12.266666666666667,16.4,2021-10-30T12:16:00.0
KR_U283,Weekend,5,10,1.0833333333333333,32.55,33.63333333333333,8.616666666666667,7.6,2021-10-31T08:37:00.0
KR_U283,Weekend,10,8,3.433333333333333,40.9,44.33333333333333,18.25,23.9,2021-11-06T18:15:00.0
KR_U283,Weekend,8,7,3.2,18.566666666666666,21.766666666666666,14.583333333333334,22.4,2021-11-13T14:35:00.0
KR_U283,Weekend,7,8,2.1166666666666667,96.68333333333334,98.8,12.35,14.5,2021-11-14T12:21:00.0
KR_U283,Weekend,8,10,3.5833333333333335,47.31666666666666,50.9,15.15,24.9,2021-11-28T15:09:00.0
KR_U283,Weekend,10,6,5.133333333333334,108.58333333333333,113.71666666666667,18.05,35.9,2021-12-05T18:03:00.0
KR_U283,Weekend,6,6,3.1,44.56666666666666,47.666666666666664,11.766666666666667,21.3,2021-12-25T11:46:00.0
KR_U283,Weekend,6,7,5.55,19.75,25.3,11.433333333333334,38.9,2022-01-01T11:26:00.0
KR_U283,Weekend,7,9,2.5,25.21666666666667,27.71666666666667,12.733333333333333,17.4,2022-01-02T12:44:00.0
KR_U283,Weekend,9,5,1.7,13.85,15.549999999999999,16.45,11.9,2022-01-08T16:27:00.0
KR_U283,Weekend,5,7,6.75,47.18333333333334,53.93333333333334,8.0,45.3,2022-01-09T08:00:00.0
KR_U283,Weekend,7,8,3.933333333333333,21.71666666666667,25.650000000000002,13.933333333333334,27.1,2022-01-16T13:56:00.0
KR_U283,Weekend,8,4,3.95,84.13333333333334,88.08333333333334,15.583333333333334,25.7,2022-01-22T15:35:00.0
KR_U283,Weekend,4,8,2.716666666666667,3.65,6.366666666666667,7.666666666666667,18.1,2022-02-05T07:40:00.0
KR_U283,Weekend,8,12,2.0,30.0,32.0,14.033333333333333,11.9,2022-02-05T14:02:00.0
KR_U283,Weekend,12,7,5.383333333333334,12.283333333333333,17.666666666666668,22.033333333333335,36.1,2022-02-06T22:02:00.0
KR_U283,Weekend,7,8,4.383333333333334,47.2,51.583333333333336,12.283333333333333,28.6,2022-02-12T12:17:00.0
KR_U283,Weekend,8,7,7.683333333333334,37.25,44.93333333333334,15.866666666666667,51.7,2022-02-19T15:52:00.0
KR_U283,Weekend,7,8,4.666666666666667,45.233333333333334,49.9,12.8,30.9,2022-02-26T12:48:00.0
KR_U283,Weekend,8,9,3.15,46.18333333333334,49.333333333333336,14.7,21.8,2022-03-05T14:42:00.0
